ENSG00000184895	Y	2714896	2715740	Sex-determining region Y protein (Testis-determining factor). [Source:Uniprot/SWISSPROT;Acc:Q05066]
ENSG00000210778	5	64930900	64930973	NULL
ENSG00000209904	5	7100340	7100450	NULL
ENSG00000196136	14	94148467	94160142	Alpha-1-antichymotrypsin precursor (ACT) [Contains: Alpha-1- antichymotrypsin His-Pro-less]. [Source:Uniprot/SWISSPROT;Acc:P01011]
ENSG00000206415	c6_COX	30449979	30451730	RPP21_HUMAN Isoform 2 of Q9H633 - Homo sapiens (Human) [Source:Uniprot/Varsplic;Acc:Q9H633-2]
ENSG00000186146	4	9055358	9061338	Beta-defensin 131 precursor (Defensin, beta 131) (Beta-defensin 31) (DEFB-31). [Source:Uniprot/SWISSPROT;Acc:P59861]
ENSG00000204960	13	51535557	51536772	NULL
ENSG00000208650	5	148966394	148966497	NULL
ENSG00000204832	10	17481107	17492636	CDNA FLJ46097 fis, clone TESTI2021112. [Source:Uniprot/SPTREMBL;Acc:Q6ZRU3]
ENSG00000128731	15	26029787	26240890	HECT domain and RCC1-like domain-containing protein 2. [Source:Uniprot/SWISSPROT;Acc:O95714]
ENSG00000157551	21	38550534	38595618	ATP-sensitive inward rectifier potassium channel 15 (Potassium channel, inwardly rectifying subfamily J member 15) (Inward rectifier K(+) channel Kir4.2) (Kir1.3). [Source:Uniprot/SWISSPROT;Acc:Q99712]
ENSG00000197168	13	51537544	51599802	NIMA (never in mitosis gene a)-related kinase 5 [Source:RefSeq_peptide;Acc:NP_954983]
ENSG00000144802	3	103051048	103062552	nuclear factor of kappa light polypeptide gene enhancer in B-cells inhibitor, zeta isoform a [Source:RefSeq_peptide;Acc:NP_113607]
ENSG00000184795	4	9104577	9108757	NULL
ENSG00000204830	10	17498014	17506406	NULL
ENSG00000106809	9	94186070	94206778	Mimecan precursor (Osteoglycin) (Osteoinductive factor) (OIF). [Source:Uniprot/SWISSPROT;Acc:P20774]
ENSG00000185674	2	99225149	99238002	Lysozyme g-like protein 2 precursor. [Source:Uniprot/SWISSPROT;Acc:Q86SG7]
ENSG00000130988	X	46822698	46837653	Regucalcin (RC) (Senescence marker protein 30) (SMP-30). [Source:Uniprot/SWISSPROT;Acc:Q15493]
ENSG00000116649	1	11037236	11042678	Spermidine synthase (EC 2.5.1.16) (Putrescine aminopropyltransferase) (SPDSY). [Source:Uniprot/SWISSPROT;Acc:P19623]
ENSG00000119685	14	75197374	75491174	Tubulin--tyrosine ligase-like protein 5 (SRC1 and TIF2-associated modulatory protein). [Source:Uniprot/SWISSPROT;Acc:Q6EMB2]
ENSG00000205990	8	7866593	7868185	similar to deubiquitinating enzyme 3 (LOC392187), mRNA [Source:RefSeq_dna;Acc:XR_016952]
ENSG00000186118	1	46910087	46911836	NULL
ENSG00000118137	11	116211677	116213876	Apolipoprotein A-I precursor (Apo-AI) (ApoA-I) [Contains: Apolipoprotein A-I(1-242)]. [Source:Uniprot/SWISSPROT;Acc:P02647]
ENSG00000197586	20	25124358	25155365	Ectonucleoside triphosphate diphosphohydrolase 6 (EC 3.6.1.6) (NTPDase 6) (CD39 antigen-like 2). [Source:Uniprot/SWISSPROT;Acc:O75354]
ENSG00000159658	1	46913418	46957323	Uncharacterized calcium-binding protein KIAA0494. [Source:Uniprot/SWISSPROT;Acc:O75071]
ENSG00000206488	c6_QBL	30726996	30746966	C6orf134 protein (Chromosome 6 open reading frame 134). [Source:Uniprot/SPTREMBL;Acc:Q9BRS1]
ENSG00000181619	14	59000213	59001697	Probable G-protein coupled receptor 135. [Source:Uniprot/SWISSPROT;Acc:Q8IZ08]
ENSG00000042493	2	85475462	85494676	Macrophage capping protein (Actin-regulatory protein CAP-G). [Source:Uniprot/SWISSPROT;Acc:P40121]
ENSG00000184721	8	7871325	7872917	NULL
ENSG00000102794	13	76420633	76430778	NULL
ENSG00000157578	21	39699640	39739573	C21orf13 protein. [Source:Uniprot/SPTREMBL;Acc:Q3ZCT0]
ENSG00000166928	11	59920553	59941734	Testes development-related NYD-SP21 (MS4A13 protein). [Source:Uniprot/SPTREMBL;Acc:Q96JA4]
ENSG00000119440	9	135090113	135093859	Lipocalin 1-like 1. [Source:Uniprot/SPTREMBL;Acc:Q5VSP4]
ENSG00000206275	c6_QBL	33439510	33440007	NULL
ENSG00000141522	17	77420041	77422490	Rho GDP-dissociation inhibitor 1 (Rho GDI 1) (Rho-GDI alpha). [Source:Uniprot/SWISSPROT;Acc:P52565]
ENSG00000188582	3	144163735	144164868	Progestin and adipoQ receptor family member 9 (Progestin and adipoQ receptor family member IX). [Source:Uniprot/SWISSPROT;Acc:Q6ZVX9]
ENSG00000187483	14	94176815	94183084	Serpin A13 precursor. [Source:Uniprot/SWISSPROT;Acc:Q6UXR4]
ENSG00000179674	3	161877641	161878927	ADP-ribosylation factor 7 [Source:RefSeq_peptide;Acc:NP_079323]
ENSG00000206475	c22_H2	41003642	41009296	NULL
ENSG00000162460	1	15941504	15947064	Novel protein. [Source:Uniprot/SPTREMBL;Acc:Q5VVD4]
ENSG00000144214	2	99267155	99287637	Lysozyme g-like protein 1 precursor. [Source:Uniprot/SWISSPROT;Acc:Q8N1E2]
ENSG00000205989	8	7885347	7892453	Beta-defensin 109 precursor (Defensin, beta 109). [Source:Uniprot/SWISSPROT;Acc:Q30KR1]
ENSG00000149735	11	64458521	64459936	Glycoprotein hormone alpha-2 precursor (Thyrostimulin subunit alpha). [Source:Uniprot/SWISSPROT;Acc:Q96T91]
ENSG00000204701	6	29187647	29188582	Olfactory receptor, family 2, subfamily J, member 3. [Source:Uniprot/SPTREMBL;Acc:Q5SUJ7]
ENSG00000203788	6	111737099	111741413	CDNA FLJ16829 fis, clone UTERU3020583. [Source:Uniprot/SPTREMBL;Acc:Q6ZMM1]
ENSG00000135336	6	88356562	88433883	Origin recognition complex subunit 3 (Origin recognition complex subunit Latheo). [Source:Uniprot/SWISSPROT;Acc:Q9UBD5]
ENSG00000157554	21	38675671	38955488	Transcriptional regulator ERG (Transforming protein ERG). [Source:Uniprot/SWISSPROT;Acc:P11308]
ENSG00000199898	6	4173587	4173761	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]
ENSG00000188846	3	40473805	40478862	60S ribosomal protein L14 (CAG-ISL 7). [Source:Uniprot/SWISSPROT;Acc:P50914]
ENSG00000183873	3	38564558	38666167	Sodium channel protein type 5 subunit alpha (Sodium channel protein type V subunit alpha) (Voltage-gated sodium channel subunit alpha Nav1.5) (Sodium channel protein, cardiac muscle alpha-subunit) (HH1). [Source:Uniprot/SWISSPROT;Acc:Q14524]
ENSG00000114378	3	50312325	50316008	Hyaluronidase-1 precursor (EC 3.2.1.35) (Hyal-1) (Hyaluronoglucosaminidase-1) (LUCA-1). [Source:Uniprot/SWISSPROT;Acc:Q12794]
ENSG00000200882	3	178326499	178326602	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000206276	c6_QBL	33405022	33405717	NULL
ENSG00000176177	22	38468996	38619740	ENTH domain containing 1 [Source:RefSeq_peptide;Acc:NP_689725]
ENSG00000203787	6	111911559	111931506	NULL
ENSG00000204576	6	30632287	30639479	Proline-rich protein 3 (MHC class I region proline-rich protein CAT56). [Source:Uniprot/SWISSPROT;Acc:P79522]
ENSG00000205042	11	49060044	49061213	NULL
ENSG00000204700	6	29249059	29250330	Olfactory receptor, family 2, subfamily J, member 2. [Source:Uniprot/SPTREMBL;Acc:Q5SUJ6]
ENSG00000186234	4	9307473	9313676	NULL
ENSG00000145217	4	963194	977224	Sulfate anion transporter 1 (SAT-1) (Solute carrier family 26 member 1). [Source:Uniprot/SWISSPROT;Acc:Q9H2B4]
ENSG00000130234	X	15489077	15530199	Angiotensin-converting enzyme 2 precursor (EC 3.4.17.-) (ACE-related carboxypeptidase) (Angiotensin-converting enzyme homolog) (ACEH). [Source:Uniprot/SWISSPROT;Acc:Q9BYF1]
ENSG00000208617	6	136993071	136993159	NULL
ENSG00000166930	11	59953638	59971835	Membrane-spanning 4-domains subfamily A member 5 (Testis-expressed transmembrane 4 protein) (CD20 antigen-like 2). [Source:Uniprot/SWISSPROT;Acc:Q9H3V2]
ENSG00000205026	11	56036367	56036984	Seven transmembrane helix receptor. [Source:Uniprot/SPTREMBL;Acc:Q8NH29]
ENSG00000206266	c6_COX	32072420	32074875	Protein Dom3Z (Dom-3 homolog Z). [Source:Uniprot/SWISSPROT;Acc:O77932]
ENSG00000206214	c6_COX	33286746	33308342	ARE1-like protein (Fragment). [Source:Uniprot/SPTREMBL;Acc:O60838]
ENSG00000172774	11	57738793	57739770	Olfactory receptor 1S1. [Source:Uniprot/SWISSPROT;Acc:Q8NH92]
ENSG00000204859	1	6562695	6571927	Zinc finger and BTB domain-containing protein 48 (Krueppel-related zinc finger protein 3) (Protein HKR3). [Source:Uniprot/SWISSPROT;Acc:P10074]
ENSG00000143940	2	55034675	55051958	similar to echinoderm microtubule associated protein like 5 (FLJ42562), mRNA [Source:RefSeq_dna;Acc:NM_001039753]
ENSG00000129521	14	33463174	33490037	Egl nine homolog 3 (EC 1.14.11.-) (Hypoxia-inducible factor prolyl hydroxylase 3) (HIF-prolyl hydroxylase 3) (HIF-PH3) (HPH-1) (Prolyl hydroxylase domain-containing protein 3) (PHD3). [Source:Uniprot/SWISSPROT;Acc:Q9H6Z9]
ENSG00000133937	14	94304314	94306252	Homeobox protein goosecoid. [Source:Uniprot/SWISSPROT;Acc:P56915]
ENSG00000105429	19	47521601	47573470	Multiple epidermal growth factor-like domains 8 (EGF-like domain- containing protein 4) (Multiple EGF-like domain protein 4). [Source:Uniprot/SWISSPROT;Acc:Q7Z7M0]
ENSG00000198534	10	81178251	81178457	NULL
ENSG00000204869	19	51234846	51236114	Insulin growth factor-like family member 4 precursor. [Source:Uniprot/SWISSPROT;Acc:Q6B9Z1]
ENSG00000185701	11	56050616	56051572	Seven transmembrane helix receptor. [Source:Uniprot/SPTREMBL;Acc:Q8NGP7]
ENSG00000053254	14	88692282	88953127	Checkpoint suppressor 1 (Forkhead box protein N3). [Source:Uniprot/SWISSPROT;Acc:O00409]
ENSG00000086205	11	49124766	49186798	Glutamate carboxypeptidase 2 (EC 3.4.17.21) (Glutamate carboxypeptidase II) (Membrane glutamate carboxypeptidase) (mGCP) (N- acetylated-alpha-linked acidic dipeptidase I) (NAALADase I) (Pteroylpoly-gamma-glutamate carboxypeptidase) (Folylpoly-gamma- gluta [Source:Uniprot/SWISSPROT;Acc:Q04609]
ENSG00000168070	11	64462279	64496133	NULL
ENSG00000184281	11	2378294	2381682	Protein TSSC4 (Tumor-suppressing subchromosomal transferable fragment candidate gene 4 protein) (Tumor-suppressing STF cDNA 4 protein). [Source:Uniprot/SWISSPROT;Acc:Q9Y5U2]
ENSG00000147144	X	48803458	48814453	Coiled-coil domain-containing protein 120. [Source:Uniprot/SWISSPROT;Acc:Q96HB5]
ENSG00000184439	10	81262227	81262778	NULL
ENSG00000185056	5	173348779	173365748	NULL
ENSG00000185662	5	171145481	171150598	NULL
ENSG00000136521	3	180805269	180828128	NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 5, mitochondrial precursor (EC 1.6.5.3) (EC 1.6.99.3) (NADH-ubiquinone oxidoreductase SGDH subunit) (Complex I-SGDH) (CI-SGDH). [Source:Uniprot/SWISSPROT;Acc:O43674]
ENSG00000207459	5	133998431	133998534	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000199940	7	70788346	70788668	7SK RNA [Source:RFAM;Acc:RF00100]
ENSG00000145850	5	156278949	156322844	T-cell immunoglobulin and mucin domain-containing protein 4 precursor (TIMD-4) (T-cell membrane protein 4) (TIM-4). [Source:Uniprot/SWISSPROT;Acc:Q96H15]
ENSG00000056972	6	111984350	112034142	Adapter protein CIKS (Connection to IKK and SAPK/JNK) (TRAF3- interacting protein 2) (Nuclear factor NF-kappa-B activator 1) (ACT1). [Source:Uniprot/SWISSPROT;Acc:O43734]
ENSG00000211056	5	79571064	79571163	NULL
ENSG00000207293	5	56500694	56500793	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000166693	11	56066392	56137554	Seven transmembrane helix receptor. [Source:Uniprot/SPTREMBL;Acc:Q8NH86]
ENSG00000201930	13	19209115	19209405	Eukaryotic type signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000072803	5	171221161	171366482	F-box/WD repeat protein 11 (F-box/WD repeat protein 1B) (F-box and WD repeats protein beta-TrCP2). [Source:Uniprot/SWISSPROT;Acc:Q9UKB1]
ENSG00000204609	17	44034852	44038771	NULL
ENSG00000122854	10	81305568	81310114	Pulmonary surfactant-associated protein A2 precursor (SP-A2) (SP-A) (PSP-A) (PSPA) (Alveolar proteinosis protein) (35 kDa pulmonary surfactant-associated protein). [Source:Uniprot/SWISSPROT;Acc:Q8IWL1]
ENSG00000206095	15	32489201	32489701	NULL
ENSG00000115514	2	99301921	99319292	Thioredoxin domain-containing protein 9 (Protein 1-4) (ATP-binding protein associated with cell differentiation). [Source:Uniprot/SWISSPROT;Acc:O14530]
ENSG00000206814	5	17170687	17170795	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000178199	6	149810628	149847723	CDNA FLJ46041 fis, clone SPLEN2036608. [Source:Uniprot/SPTREMBL;Acc:Q6ZRW2]
ENSG00000018625	1	158352172	158379996	Sodium/potassium-transporting ATPase alpha-2 chain precursor (EC 3.6.3.9) (Sodium pump 2) (Na+/K+ ATPase 2). [Source:Uniprot/SWISSPROT;Acc:P50993]
ENSG00000172464	11	56165541	56166491	Olfactory receptor 5AP2. [Source:Uniprot/SWISSPROT;Acc:Q8NGF4]
ENSG00000094804	17	35697672	35712939	Cell division control protein 6 homolog (CDC6-related protein) (p62(cdc6)) (HsCDC6) (HsCDC18). [Source:Uniprot/SWISSPROT;Acc:Q99741]
ENSG00000111971	c6_COX	31779131	31786486	lymphocyte antigen 6 complex G5C isoform C [Source:RefSeq_peptide;Acc:NP_001002848]
ENSG00000182324	19	53650578	53661179	ATP-sensitive inward rectifier potassium channel 14 (Potassium channel, inwardly rectifying subfamily J member 14) (Inward rectifier K(+) channel Kir2.4) (IRK4). [Source:Uniprot/SWISSPROT;Acc:Q9UNX9]
ENSG00000127415	4	970785	988316	Alpha-L-iduronidase precursor (EC 3.2.1.76). [Source:Uniprot/SWISSPROT;Acc:P35475]
ENSG00000205944	Y	23774982	23846891	Deleted in azoospermia protein 2. [Source:Uniprot/SWISSPROT;Acc:Q13117]
ENSG00000100697	14	94622319	94693512	Endoribonuclease Dicer (EC 3.1.26.-) (Helicase with RNase motif) (Helicase-MOI). [Source:Uniprot/SWISSPROT;Acc:Q9UPY3]
ENSG00000120087	17	44039596	44043378	Homeobox protein Hox-B7 (Hox-2C) (HHO.C1). [Source:Uniprot/SWISSPROT;Acc:P09629]
ENSG00000183684	17	77439017	77442758	THO complex subunit 4 (Tho4) (Ally of AML-1 and LEF-1) (Transcriptional coactivator Aly/REF) (bZIP-enhancing factor BEF). [Source:Uniprot/SWISSPROT;Acc:Q86V81]
ENSG00000199491	16	66920797	66920933	U4 spliceosomal RNA [Source:RFAM;Acc:RF00015]
ENSG00000161203	3	185375328	185384572	AP-2 complex subunit mu-1 (Adaptin mu-1) (AP-2 mu-2 chain) (Clathrin coat assembly protein AP50) (Clathrin coat-associated protein AP50) (Plasma membrane adaptor AP-2 50 kDa protein) (HA2 50 kDa subunit) (Clathrin assembly protein complex 2 medium chain). [Source:Uniprot/SWISSPROT;Acc:Q96CW1]
ENSG00000172459	11	56187738	56188670	Olfactory receptor 5AR1. [Source:Uniprot/SWISSPROT;Acc:Q8NGP9]
ENSG00000206837	11	46222286	46222398	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000206123	4	2013352	2015493	CH455 (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q5BLP8]
ENSG00000168062	11	64511992	64521093	basic leucine zipper transcription factor, ATF-like 2 [Source:RefSeq_peptide;Acc:NP_612465]
ENSG00000188989	22	49056230	49056477	NULL
ENSG00000128274	22	41418072	41421583	Lactosylceramide 4-alpha-galactosyltransferase (EC 2.4.1.228) (Alpha- 1,4-galactosyltransferase) (UDP-galactose:beta-D-galactosyl-beta1-R 4- alpha-D-galactosyltransferase) (Alpha-1,4-N- acetylglucosaminyltransferase) (Alpha4Gal-T1) (Globotriaosylceramide [Source:Uniprot/SWISSPROT;Acc:Q9NPC4]
ENSG00000110583	11	63463044	63481020	N-acetyltransferase 11 [Source:RefSeq_peptide;Acc:NP_079047]
ENSG00000006282	17	45979519	45988210	sperm protein SSP411 [Source:RefSeq_peptide;Acc:NP_073738]
ENSG00000205593	22	49092965	49100030	family with sequence similarity 116, member B (FAM116B), mRNA [Source:RefSeq_dna;Acc:NM_001001794]
ENSG00000174914	11	56224440	56225357	Olfactory receptor 9G1. [Source:Uniprot/SWISSPROT;Acc:Q8NH87]
ENSG00000165389	14	33971905	34001313	NULL
ENSG00000174946	3	152398904	152399863	Probable G-protein coupled receptor 171 (G-protein coupled receptor H963). [Source:Uniprot/SWISSPROT;Acc:O14626]
ENSG00000074266	11	85633463	85667426	embryonic ectoderm development isoform b [Source:RefSeq_peptide;Acc:NP_694536]
ENSG00000206215	c6_COX	33244986	33249198	Polycomb complex protein RING1 (RING finger protein 1). [Source:Uniprot/SWISSPROT;Acc:Q06587]
ENSG00000101916	X	12834679	12851205	Toll-like receptor 8 precursor (CD288 antigen). [Source:Uniprot/SWISSPROT;Acc:Q9NR97]
ENSG00000185818	4	2031337	2040614	N-acetyltransferase 8-like [Source:RefSeq_peptide;Acc:NP_848652]
ENSG00000209821	10	38372813	38372908	NULL
ENSG00000184887	14	104786053	104788466	BTB/POZ domain-containing protein 6 (Lens BTB domain protein). [Source:Uniprot/SWISSPROT;Acc:Q96KE9]
ENSG00000199972	12	8636339	8636446	Y RNA [Source:RFAM;Acc:RF00019]
ENSG00000198896	3	101006633	101007178	CDNA FLJ44076 fis, clone TESTI4038492. [Source:Uniprot/SPTREMBL;Acc:Q6ZU06]
ENSG00000101336	20	30103715	30153320	Tyrosine-protein kinase HCK (EC 2.7.10.2) (p59-HCK/p60-HCK) (Hemopoietic cell kinase). [Source:Uniprot/SWISSPROT;Acc:P08631]
ENSG00000162572	1	1205831	1217267	Amiloride-sensitive sodium channel subunit delta (Epithelial Na+ channel subunit delta) (Delta ENaC) (Nonvoltage-gated sodium channel 1 subunit delta) (SCNED) (Delta NaCH). [Source:Uniprot/SWISSPROT;Acc:P51172]
ENSG00000196187	1	224099860	224136692	transmembrane protein 63A [Source:RefSeq_peptide;Acc:NP_055513]
ENSG00000200670	7	64917094	64917197	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000208963	4	140240981	140241262	NULL
ENSG00000162616	1	78243126	78256236	DnaJ homolog subfamily B member 4 (Heat shock 40 kDa protein 1 homolog) (Heat shock protein 40 homolog) (HSP40 homolog). [Source:Uniprot/SWISSPROT;Acc:Q9UDY4]
ENSG00000174944	3	152412595	152478847	P2Y purinoceptor 14 (P2Y14) (UDP-glucose receptor) (G-protein coupled receptor 105). [Source:Uniprot/SWISSPROT;Acc:Q15391]
ENSG00000184220	3	101019514	101379922	Uncharacterized protein C3orf26. [Source:Uniprot/SWISSPROT;Acc:Q9BQ75]
ENSG00000143546	1	151629132	151630288	Protein S100-A8 (S100 calcium-binding protein A8) (Calgranulin-A) (Migration inhibitory factor-related protein 8) (MRP-8) (Cystic fibrosis antigen) (CFAG) (P8) (Leukocyte L1 complex light chain) (Calprotectin L1L subunit) (Urinary stone protein band A). [Source:Uniprot/SWISSPROT;Acc:P05109]
ENSG00000160233	21	44699797	44703158	Leucine-rich repeat-containing protein 3 precursor. [Source:Uniprot/SWISSPROT;Acc:Q9BY71]
ENSG00000182986	19	58071237	58085404	zinc finger protein 320 [Source:RefSeq_peptide;Acc:NP_997216]
ENSG00000157881	1	2429832	2447899	Pantothenate kinase 4 (EC 2.7.1.33) (Pantothenic acid kinase 4) (hPanK4). [Source:Uniprot/SWISSPROT;Acc:Q9NVE7]
ENSG00000165416	13	52124964	52160434	Suppressor of G2 allele of SKP1 homolog (Sgt1) (Putative 40-6-3 protein). [Source:Uniprot/SWISSPROT;Acc:Q9Y2Z0]
ENSG00000200353	4	55776548	55776836	Eukaryotic type signal recognition particle RNA [Source:RFAM;Acc:RF00017]
ENSG00000110025	11	64538228	64564618	Sorting nexin-15. [Source:Uniprot/SWISSPROT;Acc:Q9NRS6]
ENSG00000201896	8	120793251	120793566	7SK RNA [Source:RFAM;Acc:RF00100]
ENSG00000184827	1	98283013	98283534	NULL
ENSG00000180475	11	57751964	57752923	Olfactory receptor 10Q1. [Source:Uniprot/SWISSPROT;Acc:Q8NGQ4]
ENSG00000172449	22	38601247	38602065	OTTHUMP00000028838 (Fragment). [Source:Uniprot/SPTREMBL;Acc:Q5H9F8]
ENSG00000186239	14	34024936	34025400	similar to 60S ribosomal protein L23a (LOC644384), mRNA [Source:RefSeq_dna;Acc:XR_017413]
ENSG00000203945	X	134883673	134884856	Novel protein. [Source:Uniprot/SPTREMBL;Acc:Q5JPQ1]
ENSG00000211298	4	108143825	108144132	NULL
ENSG00000074211	4	6373209	6525074	Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B gamma isoform (PP2A, subunit B, B-gamma isoform) (PP2A, subunit B, B55-gamma isoform) (PP2A, subunit B, PR55-gamma isoform) (PP2A, subunit B, R2-gamma isoform) (IMYPNO1). [Source:Uniprot/SWISSPROT;Acc:Q9Y2T4]
ENSG00000206277	c6_QBL	33378463	33378975	NULL
ENSG00000159266	17	60209325	60263734	NULL
ENSG00000144035	2	73721468	73723039	N-acetyltransferase 8 [Source:RefSeq_peptide;Acc:NP_003951]
ENSG00000169891	X	16874735	17081316	RalBP1-associated Eps domain-containing protein 2 (RalBP1-interacting protein 2) (Partner of RalBP1). [Source:Uniprot/SWISSPROT;Acc:Q8NFH8]
ENSG00000129518	14	34054887	34078668	E2F-associated phosphoprotein (EAPP). [Source:Uniprot/SWISSPROT;Acc:Q56P03]
ENSG00000201171	4	155930976	155931086	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]
ENSG00000137710	11	109605378	109672647	Radixin. [Source:Uniprot/SWISSPROT;Acc:P35241]
ENSG00000162627	1	98899801	98998644	Sorting nexin-7. [Source:Uniprot/SWISSPROT;Acc:Q9UNH6]
ENSG00000206489	c6_QBL	30700547	30717383	Serine/threonine-protein phosphatase 1 regulatory subunit 10 (Phosphatase 1 nuclear targeting subunit) (MHC class I region proline- rich protein CAT53) (FB19 protein) (PP1-binding protein of 114 kDa) (p99). [Source:Uniprot/SWISSPROT;Acc:Q96QC0]
ENSG00000100351	22	38627080	38698204	GRB2-related adapter protein 2 (GADS protein) (Growth factor receptor- binding protein) (GRBLG) (Grf40 adapter protein) (Grf-40) (GRB-2-like protein) (GRB2L) (GRBX) (P38) (Hematopoietic cell-associated adapter protein GrpL) (Adapter protein GRID) (SH3-SH2 [Source:Uniprot/SWISSPROT;Acc:O75791]
ENSG00000172772	11	57790989	57791906	Olfactory receptor 10W1 (Olfactory receptor OR11-236). [Source:Uniprot/SWISSPROT;Acc:Q8NGF6]
ENSG00000200917	4	106547603	106547695	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]
ENSG00000168386	3	101034679	101316047	downregulated in ovarian cancer 1 isoform 1 [Source:RefSeq_peptide;Acc:NP_878913]
ENSG00000196139	10	5125985	5139878	Aldo-keto reductase family 1 member C3 (EC 1.-.-.-) (Trans-1,2- dihydrobenzene-1,2-diol dehydrogenase) (EC 1.3.1.20) (3-alpha- hydroxysteroid dehydrogenase type 2) (EC 1.1.1.213) (3-alpha-HSD type 2) (3-alpha-HSD type II, brain) (Prostaglandin F synthase) [Source:Uniprot/SWISSPROT;Acc:P42330]
ENSG00000206279	c6_QBL	33358040	33362496	Death domain-associated protein 6 (Daxx) (hDaxx) (Fas death domain- associated protein) (ETS1-associated protein 1) (EAP1). [Source:Uniprot/SWISSPROT;Acc:Q9UER7]
ENSG00000156671	10	76541235	76607542	Sphingomyelin synthase-related protein 1 (Sterile alpha motif domain- containing 8). [Source:Uniprot/SWISSPROT;Acc:Q96LT4]
ENSG00000198902	22	41502353	41502649	NULL
ENSG00000140031	14	89112313	89113569	Protein PRO1768. [Source:Uniprot/SWISSPROT;Acc:Q9UHT9]
ENSG00000210518	4	55624665	55624950	NULL
ENSG00000120068	17	44044707	44047300	Homeobox protein Hox-B8 (Hox-2D) (Hox-2.4). [Source:Uniprot/SWISSPROT;Acc:P17481]
ENSG00000197321	10	29786273	30064739	Supervillin (Archvillin) (p205/p250). [Source:Uniprot/SWISSPROT;Acc:O95425]
ENSG00000138271	3	152494587	152517326	Probable G-protein coupled receptor 87 (G-protein coupled receptor 95). [Source:Uniprot/SWISSPROT;Acc:Q9BY21]
ENSG00000200349	10	48652933	48653190	Small subunit ribosomal RNA, 5' domain [Source:RFAM;Acc:RF00177]
ENSG00000201101	4	155927719	155927884	U2 spliceosomal RNA [Source:RFAM;Acc:RF00004]
ENSG00000206364	c6_QBL	32047023	32053110	B-factor, properdin. [Source:Uniprot/SPTREMBL;Acc:Q5JP67]
ENSG00000188999	22	41517765	41518118	NULL
ENSG00000058056	3	180853635	180984675	Ubiquitin carboxyl-terminal hydrolase 13 (EC 3.1.2.15) (Ubiquitin thioesterase 13) (Ubiquitin-specific-processing protease 13) (Deubiquitinating enzyme 13) (Isopeptidase T-3) (ISOT-3). [Source:Uniprot/SWISSPROT;Acc:Q92995]
ENSG00000156738	11	59979858	59994801	B-lymphocyte antigen CD20 (B-lymphocyte surface antigen B1) (Leu-16) (Bp35). [Source:Uniprot/SWISSPROT;Acc:P11836]
ENSG00000201476	12	13485104	13485198	5S ribosomal RNA [Source:RFAM;Acc:RF00001]
ENSG00000160180	21	42599751	42608775	Trefoil factor 3 precursor (Intestinal trefoil factor) (hP1.B). [Source:Uniprot/SWISSPROT;Acc:Q07654]
ENSG00000210517	4	55592889	55592995	NULL
ENSG00000142832	1	58294393	58294740	NULL
ENSG00000183637	21	44704242	44706506	Putative uncharacterized protein C21orf30. [Source:Uniprot/SWISSPROT;Acc:Q9UFM2]
ENSG00000154251	17	63633345	63634719	NULL
ENSG00000100262	22	41522476	41583244	ADP-ribosylation factor GTPase-activating protein 3 (ARF GAP 3). [Source:Uniprot/SWISSPROT;Acc:Q9NP61]
ENSG00000179364	14	104852126	104932592	Phosphofurin acidic cluster sorting protein 2 (PACS-2) (PACS1-like protein). [Source:Uniprot/SWISSPROT;Acc:Q86VP3]
ENSG00000205929	21	33087746	33107868	Uncharacterized protein C21orf62 (B37). [Source:Uniprot/SWISSPROT;Acc:Q9NYP8]
ENSG00000211283	4	106434263	106434544	NULL
ENSG00000162458	1	15955741	15985676	Filamin-binding LIM protein 1 (Filamin-binding LIM protein 1) (FBLP-1) (Mitogen-inducible 2-interacting protein) (MIG2-interacting protein) (Migfilin). [Source:Uniprot/SWISSPROT;Acc:Q8WUP2]
ENSG00000198689	X	134895264	134957089	Sodium/hydrogen exchanger 6 (Na(+)/H(+) exchanger 6) (NHE-6) (Solute carrier family 9 member 6). [Source:Uniprot/SWISSPROT;Acc:Q92581]
ENSG00000153303	6	168199314	168225058	FERM domain-containing protein 1. [Source:Uniprot/SWISSPROT;Acc:Q8N878]
ENSG00000132394	3	129355003	129610178	Selenocysteine-specific elongation factor (Elongation factor sec) (Eukaryotic elongation factor, selenocysteine-tRNA-specific). [Source:Uniprot/SWISSPROT;Acc:P57772]
ENSG00000163016	2	73725554	73766184	LOC200420 (LOC200420), mRNA [Source:RefSeq_dna;Acc:NM_145300]
ENSG00000201600	3	140785660	140785977	7SK RNA [Source:RFAM;Acc:RF00100]
